Date exported;Status;Employee number (salary administration);Branch;Hour Code;Journey date;Journey Distance;Distance Unit of Measure;Mobility type;Travel route;Fuel type
45510;Exported;10115634;VANL;VANL - Asiel en Migratie - nieuwe Autoriteit I&R proces - BMC Self-billing;45481;106;km;Personal Car;Home <> Client;Diesel
45510;Exported;10115634;VANL;VANL - Asiel en Migratie - Ter Apel - BMC Self-billing;45478;54;km;Personal Car;Home <> Valcon Office;Diesel
45510;Exported;10115634;VANL;VANL - Asiel en Migratie - Ter Apel - BMC Self-billing;45478;54;km;Personal Car;Home <> Valcon Office;Diesel
45510;Exported;10115634;VANL;VANL - Asiel en Migratie - Ter Apel - BMC Self-billing;45476;54;km;Personal Car;Home <> Valcon Office;Diesel
45510;Exported;10115634;VANL;VANL - Asiel en Migratie - Ter Apel - BMC Self-billing;45476;198;km;Personal Car;Valcon Office <> Client;Diesel
45510;Exported;00000620;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45491;95;km;Public Transport;Home <> Client;
45510;Exported;00000620;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45485;50;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000620;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45485;50;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000620;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45483;45;km;Public Transport;Home <> Client;
45510;Exported;00000620;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45483;45;km;Public Transport;Home <> Client;
45510;Exported;10115634;VANL;VANL - Asiel en Migratie - Ter Apel - BMC Self-billing;45476;17;km;Personal Car;Home <> Client;Diesel
45510;Exported;10115634;VANL;VANL - Asiel en Migratie - Ter Apel - BMC Self-billing;45475;17;km;Personal Car;Home <> Client;Diesel
45510;Exported;10115634;VANL;VANL - Asiel en Migratie - Ter Apel - BMC Self-billing;45475;165;km;Personal Car;Home <> Client;Diesel
45510;Exported;10115634;VANL;VANL - Asiel en Migratie - Ter Apel - BMC Self-billing;45474;55;km;Personal Car;Home <> Valcon Office;Diesel
45510;Exported;10115634;VANL;VANL - Asiel en Migratie - Ter Apel - BMC Self-billing;45474;55;km;Personal Car;Home <> Valcon Office;Diesel
45510;Exported;00000872;VANL;VANL - Valcon - Startersdag - Valcon Uncharged;45506;58;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000872;VANL;VANL - Valcon - Startersdag - Valcon Uncharged;45506;58;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000872;VANL;VANL - Valcon - Startersdag - Valcon Uncharged;45505;58;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000872;VANL;VANL - Valcon - Startersdag - Valcon Uncharged;45505;58;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000834;VANL;VANL - Port of Rotterdam - Enterprise Data Catalogue - Port of Rotterdam Investment;45495;90;km;Public Transport;Home <> Client;
45510;Exported;00000834;VANL;VANL - Port of Rotterdam - Enterprise Data Catalogue - Port of Rotterdam Investment;45495;90;km;Public Transport;Home <> Client;
45510;Exported;00000834;VANL;VANL - Port of Rotterdam - Enterprise Data Catalogue - Port of Rotterdam Investment;45493;90;km;Public Transport;Home <> Client;
45510;Exported;00000834;VANL;VANL - Port of Rotterdam - Enterprise Data Catalogue - Port of Rotterdam Investment;45493;90;km;Public Transport;Home <> Client;
45510;Exported;18107111;VANL;VANL - IMG - Compensatie Voor Schade - Circle8 Hourly 1DNL;45498;166;km;Public Transport;Home <> Client;
45510;Exported;18107111;VANL;VANL - IMG - Compensatie Voor Schade - Circle8 Hourly 1DNL;45497;166;km;Public Transport;Home <> Client;
45510;Exported;18107111;VANL;VANL - IMG - Compensatie Voor Schade - Circle8 Hourly 1DNL;45449;166;km;Public Transport;Home <> Client;
45510;Exported;18107111;VANL;VANL - IMG - Compensatie Voor Schade - Circle8 Hourly 1DNL;45448;166;km;Public Transport;Home <> Client;
45510;Exported;00000471;VANL;VANL - Valcon NL - Langdurig Ziek Reintegratie - Valcon NL Uncharged;45506;55;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000471;VANL;VANL - Valcon NL - Langdurig Ziek Reintegratie - Valcon NL Uncharged;45506;55;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000331;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45505;40;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000331;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45505;40;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000815;VANL;VANL - Alliander - 2x2 Digitalisering - Alliander Investment;45505;50;km;Public Transport;Home <> Client;
45510;Exported;00000815;VANL;VANL - Alliander - 2x2 Digitalisering - Alliander Investment;45505;50;km;Public Transport;Home <> Client;
45510;Exported;00000825;VANL;VANL - Valcon NL - Data Academy - Valcon NL Uncharged;45506;63;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000825;VANL;VANL - Valcon NL - Data Academy - Valcon NL Uncharged;45506;63;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000871;VANL;VANL - Valcon - Startersdag - Valcon Uncharged;45505;161;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000076;VANL;VANL - Belastingdienst - MDM - Seven Stars;45498;70;km;Personal Car;Home <> Valcon Office;Diesel
45510;Exported;00000076;VANL;VANL - Belastingdienst - MDM - Seven Stars;45504;120;km;Personal Car;Home <> Client;Diesel
45510;Exported;00000076;VANL;VANL - Belastingdienst - MDM - Seven Stars;45497;120;km;Personal Car;Home <> Client;Diesel
45510;Exported;00000076;VANL;VANL - Belastingdienst - MDM - Seven Stars;45483;120;km;Personal Car;Home <> Client;Diesel
45510;Exported;00000076;VANL;VANL - Belastingdienst - MDM - Seven Stars;45484;70;km;Personal Car;Home <> Valcon Office;Diesel
45510;Exported;00000076;VANL;VANL - Belastingdienst - MDM - Seven Stars;45482;70;km;Personal Car;Home <> Valcon Office;Diesel
45510;Exported;00000076;VANL;VANL - Belastingdienst - MDM - Seven Stars;45476;120;km;Personal Car;Home <> Client;Diesel
45510;Exported;10115585;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45504;50;km;Personal Car;Home <> Client;Electric
45510;Exported;10115585;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45504;50;km;Personal Car;Home <> Client;Electric
45510;Exported;10115585;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45503;45;km;Personal Car;Home <> Valcon Office;Electric
45510;Exported;10115585;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45503;45;km;Personal Car;Home <> Valcon Office;Electric
45510;Exported;10115585;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45502;50;km;Public Transport;Home <> Client;
45510;Exported;10115585;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45502;50;km;Public Transport;Home <> Client;
45510;Exported;00000191;VANL;VANL - Belastingdienst - COE COG - Seven Stars Uurbasis;45503;65;km;Personal Car;Home <> Client;Petrol
45510;Exported;00000191;VANL;VANL - Belastingdienst - COE COG - Seven Stars Uurbasis;45503;65;km;Personal Car;Home <> Client;Petrol
45510;Exported;00000846;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45505;4;km;Bicycle or Walking;Home <> Valcon Office;
45510;Exported;00000846;VANL;VANL - BAM - Mendix DevOps - BAM Self-billing;45505;4;km;Bicycle or Walking;Home <> Valcon Office;
45510;Exported;00000567;VANL;VANL - Min. van VWS/CIBG - CIBG Data Engineering - Min. van VWS/CIBG - Overdracht - Investment;45506;170;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000676;VANL;VANL - Asiel en Migratie - IND RPA - Sevenstars Hourly;45505;62;km;Public Transport;Home <> Client;
45510;Exported;00000676;VANL;VANL - Asiel en Migratie - IND RPA - Sevenstars Hourly;45505;62;km;Public Transport;Home <> Client;
45510;Exported;00000676;VANL;VANL - Asiel en Migratie - IND RPA - Sevenstars Hourly;45502;62;km;Public Transport;Home <> Client;
45510;Exported;00000676;VANL;VANL - Asiel en Migratie - IND RPA - Sevenstars Hourly;45502;62;km;Public Transport;Home <> Client;
45510;Exported;00000649;VANL;VANL - ABN - DFC - ABN Hourly grouped;45506;33;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000649;VANL;VANL - ABN - DFC - ABN Hourly grouped;45506;33;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000857;VANL;VANL - ABN - DFC - ABN Hourly grouped;45506;92;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000857;VANL;VANL - ABN - DFC - ABN Hourly grouped;45505;114;km;Public Transport;Home <> Client;
45510;Exported;00000675;VANL;VANL - TKP - Appian - TKP Hourly grouped;45505;232;km;Public Transport;Home <> Client;
45510;Exported;00000675;VANL;VANL - TKP - Appian - TKP Hourly grouped;45504;232;km;Public Transport;Home <> Client;
45510;Exported;00000769;VANL;VANL - Gemeente Amsterdam - ReOrganisatie VTH - Gemeente Amsterdam Fixed price;45498;34;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000769;VANL;VANL - Gemeente Amsterdam - ReOrganisatie VTH - Gemeente Amsterdam Fixed price;45498;34;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000818;VANL;VANL - Valcon NL - Data Academy - Valcon NL Uncharged;45506;40;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000818;VANL;VANL - Valcon NL - Data Academy - Valcon NL Uncharged;45506;40;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000477;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45506;50;km;Personal Motorbike;Home <> Valcon Office;Petrol
45510;Exported;00000477;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45506;50;km;Personal Motorbike;Home <> Valcon Office;Petrol
45510;Exported;00000477;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45504;64;km;Public Transport;Home <> Client;
45510;Exported;00000477;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45504;64;km;Public Transport;Home <> Client;
45510;Exported;00000735;VANL;VANL - Alliander - Energie Planologie Gemeenten - Alliander Investment;45505;4;km;Personal Car;Home <> Client;Petrol
45510;Exported;00000735;VANL;VANL - Alliander - Energie Planologie Gemeenten - Alliander Investment;45505;4;km;Personal Car;Home <> Client;Petrol
45510;Exported;00000746;VANL;VANL - Belastingdienst - COE COG - Seven Stars Uurbasis;45506;63;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000746;VANL;VANL - Belastingdienst - COE COG - Seven Stars Uurbasis;45506;63;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000531;VANL;VANL - Schiphol - RPA Changes En Nieuwe Robots Juli - Schiphol Hourly grouped;45504;14;km;Personal Car;Home <> Client;Petrol
45510;Exported;00000531;VANL;VANL - Schiphol - RPA Changes En Nieuwe Robots Juli - Schiphol Hourly grouped;45504;14;km;Personal Car;Home <> Client;Petrol
45510;Exported;00000531;VANL;VANL - Luchtverkeersleiding Nederland (LVNL) - Beheer, Onderhoud En Doorontwikkeling RPA - Luchtverkeersleiding Nederland (LVNL) Budget;45502;8;km;Bicycle or Walking;Home <> Client;
45510;Exported;00000531;VANL;VANL - Luchtverkeersleiding Nederland (LVNL) - Beheer, Onderhoud En Doorontwikkeling RPA - Luchtverkeersleiding Nederland (LVNL) Budget;45502;8;km;Bicycle or Walking;Home <> Client;
45510;Exported;00000650;VANL;VANL - BAM - BI Competence Center - BAM Self-billing;45506;14;km;Bicycle or Walking;Home <> Valcon Office;
45510;Exported;00000650;VANL;VANL - BAM - BI Competence Center - BAM Self-billing;45506;14;km;Bicycle or Walking;Home <> Valcon Office;
45510;Exported;00000650;VANL;VANL - BAM - BI Competence Center - BAM Self-billing;45505;12;km;Bicycle or Walking;Home <> Client;
45510;Exported;00000650;VANL;VANL - BAM - BI Competence Center - BAM Self-billing;45505;12;km;Bicycle or Walking;Home <> Client;
45510;Exported;00000465;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45506;23;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000465;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45506;23;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000743;VANL;VANL - NCG - Bewonersinteractie - BMC Self-billing;45506;42;km;Public Transport;Valcon Office <> Client;
45510;Exported;00000743;VANL;VANL - NCG - Bewonersinteractie - BMC Self-billing;45506;42;km;Public Transport;Valcon Office <> Client;
45510;Exported;00000743;VANL;VANL - NCG - Bewonersinteractie - BMC Self-billing;45504;195;km;Public Transport;Home <> Client;
45510;Exported;00000743;VANL;VANL - NCG - Bewonersinteractie - BMC Self-billing;45503;195;km;Public Transport;Home <> Client;
45510;Exported;00000743;VANL;VANL - NCG - Bewonersinteractie - BMC Self-billing;45502;42;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000743;VANL;VANL - NCG - Bewonersinteractie - BMC Self-billing;45498;195;km;Public Transport;Home <> Client;
45510;Exported;00000743;VANL;VANL - NCG - Bewonersinteractie - BMC Self-billing;45498;195;km;Public Transport;Home <> Client;
45510;Exported;00000743;VANL;VANL - NCG - Bewonersinteractie - BMC Self-billing;45498;195;km;Public Transport;Home <> Client;
45510;Exported;00000743;VANL;VANL - NCG - Bewonersinteractie - BMC Self-billing;45484;195;km;Public Transport;Home <> Client;
45510;Exported;00000743;VANL;VANL - NCG - Bewonersinteractie - BMC Self-billing;45482;195;km;Public Transport;Home <> Client;
45510;Exported;00000743;VANL;VANL - NCG - Bewonersinteractie - BMC Self-billing;45481;42;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000743;VANL;VANL - NCG - Bewonersinteractie - BMC Self-billing;45481;42;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000644;VANL;VANL - Enza Zaden - T&T BRE Appian - Enza Zaden Hourly grouped;45506;110;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000731;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45506;82;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000731;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45504;82;km;Public Transport;Home <> Client;
45510;Exported;00000731;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45503;82;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000731;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45502;82;km;Public Transport;Home <> Client;
45510;Exported;00000632;VANL;VANL - WaterNet - PM Belasting En Invorderingsketen - WaterNet Hourly;45505;6;km;Personal Car;Home <> Client;Petrol
45510;Exported;00000632;VANL;VANL - WaterNet - PM Belasting En Invorderingsketen - WaterNet Hourly;45505;6;km;Personal Car;Home <> Client;Petrol
45510;Exported;00000632;VANL;VANL - WaterNet - PM Belasting En Invorderingsketen - WaterNet Hourly;45503;6;km;Personal Car;Home <> Client;Petrol
45510;Exported;00000632;VANL;VANL - WaterNet - PM Belasting En Invorderingsketen - WaterNet Hourly;45503;6;km;Personal Car;Home <> Client;Petrol
45510;Exported;00000632;VANL;VANL - WaterNet - PM Belasting En Invorderingsketen - WaterNet Hourly;45502;6;km;Personal Car;Home <> Client;Petrol
45510;Exported;00000632;VANL;VANL - WaterNet - PM Belasting En Invorderingsketen - WaterNet Hourly;45502;6;km;Personal Car;Home <> Client;Petrol
45510;Exported;00000856;VANL;VANL - ABN - Onboarding DFC - ABN Investment;45506;50;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000856;VANL;VANL - ABN - Onboarding DFC - ABN Investment;45506;50;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000856;VANL;VANL - ABN - Onboarding DFC - ABN Investment;45505;80;km;Public Transport;Home <> Client;
45510;Exported;00000856;VANL;VANL - ABN - Onboarding DFC - ABN Investment;45505;80;km;Public Transport;Home <> Client;
45510;Exported;00000005;VANL;VANL - UWV - Cons.DB Arbeidsb. PO 6060227410 - UWV Hourly grouped;45506;11;km;Bicycle or Walking;Home <> Valcon Office;
45510;Exported;00000037;VANL;VANL - Rituals - MDM Support - Rituals Hourly grouped;45503;39;km;Public Transport;Home <> Client;
45510;Exported;00000037;VANL;VANL - Rituals - MDM Support - Rituals Hourly grouped;45503;39;km;Public Transport;Home <> Client;
45510;Exported;00000037;VANL;VANL - Rituals - MDM Support - Rituals Hourly grouped;45502;59;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000037;VANL;VANL - Rituals - MDM Support - Rituals Hourly grouped;45502;59;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000649;VANL;VANL - ABN - Onboarding DFC - ABN Investment;45505;54;km;Personal Car;Home <> Client;Petrol
45510;Exported;00000649;VANL;VANL - ABN - Onboarding DFC - ABN Investment;45505;54;km;Personal Car;Home <> Client;Petrol
45510;Exported;00000615;VANL;VANL - IMG - Compensatie Voor Schade - Circle8 Hourly 1DNL;45505;63;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000615;VANL;VANL - IMG - Compensatie Voor Schade - Circle8 Hourly 1DNL;45505;63;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000567;VANL;VANL - Min. van VWS/CIBG - CIBG Data Engineering - Min. van VWS/CIBG - Overdracht - Investment;45505;90;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000567;VANL;VANL - Min. van VWS/CIBG - CIBG Data Engineering - Min. van VWS/CIBG - Overdracht - Investment;45505;60;km;Personal Car;Valcon Office <> Client;Petrol
45510;Exported;00000567;VANL;VANL - Min. van VWS/CIBG - CIBG Data Engineering - Min. van VWS/CIBG - Overdracht - Investment;45505;150;km;Personal Car;Home <> Client;Petrol
45510;Exported;00000477;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45505;64;km;Public Transport;Home <> Client;
45510;Exported;00000477;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45505;64;km;Public Transport;Home <> Client;
45510;Exported;00000784;VANL;FCNL - NCG - IE Team - Between Self-billing;45505;188;km;Personal Car;Home <> Client;Diesel
45510;Exported;00000784;VANL;FCNL - NCG - IE Team - Between Self-billing;45505;2;km;Personal Car;Home <> Client;Diesel
45510;Exported;10115560;VANL;VANL - EBN - Mendix DevOps - EBN Hourly grouped;45503;42;km;Personal Car;Home <> Client;Hybrid
